"Gene"	"log2FC"	"FDR"
"360"	"SLC11A1"	-2.73068563835635	1.3082912130678e-25
"361"	"WWTR1"	-0.504175836056186	0.000380193559026987
"362"	"AGPS"	0.223872800163105	0.0148423252561
"363"	"CXorf56"	0.476134485498845	4.24576417540706e-06
"364"	"ATP1A2"	-4.64416997015313	1.25134765575338e-26
"365"	"TTC27"	0.856008264734638	2.34248760729278e-16
"366"	"ZNF582"	-1.12586174482424	3.22376111250778e-09
"367"	"VSIG2"	-5.16153916980041	4.07585724408114e-33
"368"	"PHLDB1"	-0.784264595955113	3.18465519527489e-07
"369"	"MARCO"	-4.81997756223866	7.34762325041725e-32
"370"	"CYP24A1"	3.50122631136827	3.36346009492117e-09
"371"	"PRDM11"	0.0309182392641052	0.863958691223404
"372"	"SYT13"	1.77348503719415	0.00643066129083081
"373"	"SNAI2"	2.03704924506035	9.16051644418109e-14
"374"	"CD74"	-2.14614632996723	3.22526759566309e-17
"375"	"HGF"	-2.60668617905162	4.8948194803781e-21
"376"	"ZRANB1"	-0.0382643485558121	0.671596005203218
"377"	"NCDN"	0.270448561113434	0.0167828754890511
"378"	"ADGRA2"	-0.96853214711583	2.24383192111459e-06
"379"	"ZFP64"	1.68214351495063	1.6252994786801e-23
"380"	"MNAT1"	0.939684837159868	2.80563384941674e-14
"381"	"SAMD4A"	-1.61123130881709	1.03757522197563e-14
"382"	"RUNX3"	0.0357835722581088	0.867499839179256
"383"	"MRE11"	0.701937852420165	7.32169080837014e-09
"384"	"PLEKHB1"	-2.75297413253964	1.34272197549723e-19
"385"	"SERPINB1"	-0.971597598130567	2.12280384571134e-05
"386"	"SLC7A9"	0.287781875736425	0.30285590673611
"387"	"SPAST"	1.34136623671054	4.18009827586151e-19
"388"	"NRXN3"	-0.991688933488896	6.96817098430467e-05
"389"	"OSBPL5"	-0.509857763983028	9.15398083823838e-06
"390"	"AQR"	0.327704455890776	0.000219345344426462
"391"	"CPS1"	0.0719145201297555	0.793460568091514
"392"	"C8B"	-6.93065924697933	1.6503485401188e-28
"393"	"FHL1"	-4.03020752265251	2.76134813759515e-38
"394"	"RTF2"	0.1925845715461	0.00929957262721546
"395"	"NLRP2"	-0.414291178467765	0.468395202363447
"396"	"SLC45A4"	-0.126418719912974	0.360107950187475
"397"	"RNF10"	-0.108895175136233	0.0694970314313942
"398"	"ZNF839"	0.162346418750961	0.192717412615486
"399"	"ZDHHC6"	-0.0146308408021012	0.874073387175589
"400"	"GRAMD1B"	-0.898439498393396	4.98284622042118e-06
"401"	"RNH1"	-0.517996838291549	1.28020882760486e-08
"402"	"NDUFS1"	0.326029815587178	0.000259725158374043
"403"	"RB1CC1"	0.33324073530474	0.00199401336493277
"404"	"ERP44"	0.0722586831892675	0.386913583391667
"405"	"ALAS1"	-0.884132909944313	1.29727236152817e-19
"406"	"BIRC3"	-1.58909443319447	1.49513027408739e-08
"407"	"AKAP11"	-0.628457327107905	8.30131461256752e-08
"408"	"GLRX2"	0.0643143614897701	0.474889601835214
"409"	"SNAPC1"	0.844109320998009	3.58953210959689e-08
"410"	"DERA"	0.742022049095364	4.98038273499082e-07
"411"	"STRAP"	1.09058727983338	7.86186630204235e-17
"412"	"ABCC2"	0.53184440345593	0.0876655868445641
"413"	"DEF6"	0.498045568253985	4.28441464977227e-05
"414"	"PLEKHO1"	-0.314571600773586	0.0236153636566443
"415"	"GCLM"	1.3083774095998	4.16637441822916e-07
"416"	"UBR2"	-0.310953345768008	0.000118058205911607
"417"	"EHD2"	-1.49884473035005	6.65350319508715e-13
"418"	"DEPDC1"	4.84173477869115	1.19597132977011e-38
"419"	"CCDC28A"	-0.659066766549668	8.8901558861542e-10
"420"	"RRAGD"	-0.589188713138051	9.50867480153774e-05
"421"	"HSF2"	0.493719500497949	5.62936545411268e-05
"422"	"PHF20"	0.0983499453610133	0.299539368001764
"423"	"HSD17B6"	-4.13232401107449	1.2238582473965e-33
"424"	"NR1H3"	-0.769720601650635	3.36627761143217e-07
"425"	"TYMP"	0.349136179596148	0.0839270800188645
"426"	"NCAPH2"	0.473655695431291	0.000151180116504155
"427"	"TOMM34"	0.758286196048914	3.44832615841995e-09
"428"	"SEC63"	-0.0459723613109562	0.554446628079842
"429"	"KPNA6"	0.310498378788397	0.000210425128098952
"430"	"VIM"	-1.76365616040959	4.5265346174616e-17
"431"	"RTEL1-TNFRSF6B"	0.19635399220686	0.496248298260118
"432"	"FAS"	-1.32923019279295	9.5894422580096e-12
"433"	"RNASET2"	-0.108423879827773	0.430007889363033
"434"	"CD44"	0.021666589157908	0.904089243937534
"435"	"KCNG1"	4.33320621884233	9.70368024837486e-19
"436"	"AGPAT4"	-0.911357653750164	1.35553433100559e-07
"437"	"SLAMF7"	-0.0458766624544102	0.878799242487658
"438"	"BTN3A1"	-1.14945161340543	9.19826349646711e-14
"439"	"MIPEP"	0.0308978041363228	0.773536714072837
"440"	"PRKCH"	-0.763196356720377	1.64609765519872e-08
"441"	"IFNGR1"	-0.806039314317199	5.37693750513276e-08
"442"	"B4GALT7"	0.520402329863584	1.37880993201168e-07
"443"	"SH2D2A"	0.687376816397764	0.000239289540488291
"444"	"VRK2"	0.830261927499848	1.57895074887569e-09
"445"	"TNFRSF1B"	-1.53380939362305	1.27407310905215e-14
"446"	"VEZT"	0.132077065555785	0.0859032600586611
"447"	"POU2F2"	-0.00840156096749256	0.974852179993333
"448"	"BRD9"	0.738993381620471	1.36152649086644e-08
"449"	"SNX1"	-0.737237950635723	8.61373588964975e-20
"450"	"TBPL1"	0.70774274576481	5.21671672950074e-08
"451"	"ARNTL2"	3.3732637557736	1.8830622315122e-26
"452"	"BCLAF1"	0.0990229884359648	0.243704883057538
"453"	"SLC39A9"	0.313980625012944	0.000410799386116919
"454"	"ANK1"	0.69239944531138	0.0254106432191921
"455"	"IBSP"	3.82018134023695	4.91301611172222e-15
"456"	"TFB1M"	0.531993248461781	2.97950264039351e-05
"457"	"RABEP1"	-0.314555535671654	6.13311895233482e-05
