"Gene"	"log2FC"	"FDR"
"115"	"MAP3K14"	-0.714952421273463	9.67417061100543e-06
"116"	"ABCC8"	-1.88705544660304	3.16878701884075e-06
"117"	"TMEM132A"	1.70733831516907	2.89215932193755e-11
"118"	"AP2B1"	0.251271249870239	0.0021540664402326
"119"	"ZNF263"	0.151608731779986	0.0128202620008903
"120"	"CX3CL1"	-1.57736057397532	1.50612977617955e-08
"121"	"SPATA20"	0.455330454665307	0.00536744731263314
"122"	"CACNA1G"	0.57743114433032	0.0521945540001869
"123"	"TNFRSF12A"	0.322556883786705	0.159265998809908
"124"	"MAP3K9"	0.383259138823457	0.0184752404908944
"125"	"RALA"	-0.177045956062152	0.09932102428934
"126"	"BAIAP2L1"	1.08698810242446	2.3704445892174e-15
"127"	"KDM7A"	0.200180284113251	0.183603992206253
"128"	"ETV1"	-1.2056121004572	6.13323579842702e-13
"129"	"AGK"	0.601026975861181	1.65069368656313e-09
"130"	"ALDH3B1"	-1.67404110719201	1.15836180925944e-11
"131"	"TTC22"	0.739396580711079	7.0263825776511e-07
"132"	"PHTF2"	0.789729441055094	3.25810999681971e-10
"133"	"CCL26"	1.03291595936321	0.00207785828730691
"134"	"FARP2"	0.292009803508106	0.0111580805164479
"135"	"USH1C"	0.934662357069576	0.0408785544609403
"136"	"GGCT"	1.48187088094825	8.08677050687098e-20
"137"	"DBF4"	1.51450867192816	1.96406219662936e-19
"138"	"TBXA2R"	-0.890401941632032	7.73464225165282e-07
"139"	"IFRD1"	0.0614131524418373	0.749301345603128
"140"	"COX10"	0.362833687087577	1.77029435809026e-07
"141"	"GTF2IRD1"	0.869509593493361	5.66460329993e-12
"142"	"PAF1"	-0.0788766072629175	0.512519467121995
"143"	"VPS41"	0.188365088109714	0.0072103033092783
