"Gene" "FDR_A1" "log2FC_A1" "FDR_TE" "log2FC_TE"
"573" "SGCE" 1.49051366719241e-07 -0.5070463191161 1.99125181148534e-06 -0.932151137009804
"574" "SGK1" 2.76575459034713e-05 -0.416579963157025 1.39542899454417e-06 -0.996108414166454
"575" "SGK2" 0.0215005387517641 0.491194453100508 0.000611447873270248 1.16805657652065
"576" "SGPP2" 0.00905479958354166 0.32755500543667 4.36323450554868e-05 1.09458395526767
"577" "SH2D3C" 0.0185223309693138 -0.502358409193969 4.19528405413205e-22 -2.26613997586472
"578" "SH3BGRL" 1.74630736526461e-10 -0.331619135046997 1.84293595785274e-11 -0.755368978509267
"579" "SHANK2" 1.18396671776606e-10 -0.350608937174579 0.00099164679486349 -0.747476334866403
"580" "SHANK3" 1.58619913715918e-07 -0.699352802921689 1.959918647009e-10 -1.23536177307533
"581" "SIAH3" 6.84205110149828e-06 -0.530538442681056 0.0379538861507372 -0.893418377249813
"582" "SKP2" 0.0182916136962796 0.564698264347917 3.01228807080159e-09 1.39097118930924
"583" "SLAIN1" 0.000593890295196967 -0.30077680593686 3.32629723298257e-05 -0.754004159460555
"584" "SLC13A2" 0.005153667748305 -0.616633609751025 2.1105291173014e-08 -3.36974728169383
"585" "SLC16A6" 0.00103224805750694 -0.277543083882341 0.00140683207541688 -0.900087880498528
"586" "SLC16A7" 0.048576804938647 0.292801061940919 0.00072580678667297 0.908184060182166
"587" "SLC17A9" 0.000267266590995499 0.401677692700924 4.04828857681927e-08 1.50438616997148
"588" "SLC20A1" 2.22750768736661e-11 0.278907828101978 1.74346938672861e-09 0.931348108220381
"589" "SLC22A15" 6.99825293257468e-08 -0.298851711496768 0.000112550130978991 -0.798004664135284
"590" "SLC25A4" 0.00382710104645253 -0.300139101486566 2.87827642837783e-08 -0.732782326852149
"591" "SLC2A1" 2.93151340132494e-21 0.571674609642898 3.073322696965e-18 2.97602878856949
"592" "SLC30A7" 0.000376299190080718 0.567436961443388 4.53544816279791e-07 0.792116646718968
"593" "SLC34A2" 0.0147369592057886 -0.30797138383242 8.21580569887234e-07 -1.59940788205464
"594" "SLC35F2" 6.54363411752099e-09 0.495549555957537 7.93207773899902e-18 1.92112659295599
"595" "SLC39A14" 5.34034958153446e-05 0.344532233037336 5.29161984738729e-08 1.03970394097092
"596" "SLC41A2" 0.00922040998622749 0.294053431747146 3.47826206740929e-06 0.97274101295397
"597" "SLC47A1" 0.00632916255339936 -0.532578672411247 1.63322519010212e-10 -1.67574295959193
"598" "SLC6A13" 0.0265310071895692 -0.331527959507056 3.05181082454461e-22 -3.58285910034534
"599" "SLC6A16" 0.00148968176298998 -0.333325759015791 4.77043615601259e-06 -1.01930199684187
"600" "SLC6A20" 3.89513641640226e-05 -0.6893373229729 9.41021378545596e-07 -2.2686511669721
"601" "SLC6A8" 0.000174858874431638 0.343969883497817 1.15771535969062e-08 1.53578484072013
"602" "SLC7A11" 1.1843852198993e-16 2.2783087819769 6.43270102076505e-10 2.60186461082632
"603" "SLC7A5" 0.0420774218519604 0.413418987512521 2.26434820269295e-12 2.12796885906391
"604" "SLC7A7" 0.0295410953002919 -0.229953581856897 1.81223541920457e-12 -1.54866230019357
"605" "SLCO4C1" 2.49693470765472e-08 -0.440922234872831 1.67925154959782e-13 -1.97587543049488
"606" "SLIT2" 9.18792246056584e-21 -0.878645544221405 8.53173149302923e-15 -1.91396880133464
"607" "SMARCC1" 0.000194424092354358 0.367912578034487 1.14623946865579e-11 0.743322491605833
"608" "SMC1B" 0.0293559348741525 0.489490804018215 9.4287016007129e-07 2.48082152841419
"609" "SMOC1" 0.0148062877546514 0.740980047678483 0.00165298502246225 1.76742287377063
"610" "SMPDL3A" 6.06377612601756e-06 0.304591547365723 0.000315132833808247 0.731408023087486
"611" "SNX9" 5.33338985376651e-07 0.274097562783842 1.25695141876568e-11 0.784532789999735
"612" "SOBP" 6.24024512181848e-11 -0.377936402169366 1.56642292634674e-08 -1.30875998716739
"613" "SORBS1" 0.000801099741235335 -0.545308943677714 5.59773676083263e-16 -1.53547282130745
"614" "SORL1" 0.000883355977067748 0.286460395491545 1.62462272613727e-05 0.827999024485202
"615" "SOX21-AS1" 0.0048253562958992 0.272862622414069 0.00998187793417596 1.20483154840878
"616" "SPATS2" 1.06307580743926e-06 0.648981373614372 3.86367173150516e-19 1.31740594807706
"617" "SPC24" 0.0423463023238353 0.321086638826172 7.55383807009712e-16 2.41691103567083
"618" "SPDEF" 2.18557915307584e-09 0.786919122780414 4.38142217523317e-06 2.2287271695152
"619" "SPP1" 6.40521656484059e-11 2.40185812383861 6.37217060111107e-16 4.29587946896805
"620" "SPTLC3" 0.00195118990492744 -0.28368025657845 0.000800098282540514 -0.823605225566801
"621" "SRD5A3-AS1" 0.0133627268226652 0.556179901955377 0.000520205830502172 1.01704468836499
"622" "SRPX2" 1.46182522918777e-16 1.33443697682771 1.63429500092537e-09 1.91051546140622
"623" "ST14" 0.000207703086807932 0.309629017332471 1.43457707996102e-08 1.147850745225
"624" "ST3GAL6" 1.50901805232256e-10 -0.609657845315372 4.18655521851997e-06 -0.869122300082826
"625" "STEAP4" 1.22716256574865e-11 -0.612963099307729 0.000281969039079533 -1.04069267068531
"626" "STRA6" 3.85152489347285e-11 0.533140635824092 1.52089212681352e-11 3.86189583486853
"627" "STXBP1" 2.14099089658919e-09 -0.291114655610171 2.63638878145347e-06 -0.742996448316353
"628" "SULT1C4" 0.00639607979352076 -0.450419084908336 5.829537031739e-14 -2.0668994517056
"629" "SULT1E1" 4.62653463463952e-05 -0.678830502998746 0.00262428725460275 -1.20712325787128
"630" "SUSD2" 1.88587537807546e-08 -0.744831076276714 4.87323239397052e-18 -3.8116376913757
"631" "SV2A" 0.0109982239380253 0.557050889417127 0.000644686586631002 1.09413188663347
"632" "SYNJ2" 0.000249563344869886 0.324488688794546 4.26581903874365e-16 1.87077856164825
"633" "SYNM" 0.0441786920544043 -0.276362261492565 1.17626577913746e-15 -1.52535874105497
"634" "SYNPO2" 0.00695970907228276 -0.523823931578975 1.79224976573141e-07 -1.47721699361466
"635" "SYT7" 0.0149619109541431 0.334540018961476 1.57062262945912e-11 2.44610687592717
"636" "SYTL2" 1.62516535308869e-06 0.405458737459496 1.53564292709369e-06 1.06296226205573
"637" "TACR1" 1.59931558835996e-08 -1.24537888854275 0.00056329459976 -1.21709091127483
"638" "TCF7L1" 4.58430524162045e-14 -0.608683199183986 8.92142133183539e-05 -0.773110909328661
"639" "TCN1" 1.00117211532685e-09 1.35845180400314 1.84172720976787e-06 3.6326747857826
"640" "TEF" 0.000245844397904358 -0.238934124800789 8.70572818938357e-10 -1.22088038830814
"641" "TENM4" 6.51416433738189e-08 0.34651590588175 1.0834167882652e-08 1.90999083184043
"642" "TEX14" 0.00787659759023649 -0.605078208821407 0.00077973847530764 -0.857449125356403
"643" "TFPI" 2.4681453237756e-11 -0.877368207404036 0.00104320458166457 -0.814691245555282
"644" "THSD4" 0.00870899649742225 -0.233803304696101 1.17659434294266e-08 -1.156385950484
"645" "TIMP1" 1.92148374741261e-09 0.54399379567815 4.86133720242596e-07 1.29871899039058
"646" "TLCD2" 6.06199398889048e-07 -0.29134536219156 3.3182829914383e-11 -1.22763136070638
"647" "TLL1" 0.0112638227548336 -0.654241617371802 1.47789680075643e-08 -1.42658064809965
"648" "TLR4" 8.93765171747364e-07 -0.619793790185618 2.87658473452086e-08 -1.2139608782982
"649" "TLR6" 8.88387760397145e-07 0.952762563023352 3.60428009516224e-05 0.823841431089008
"650" "TMC3-AS1" 0.00362039496063556 0.447374647705715 0.00112012211767429 1.014071952387
"651" "TMCC1-AS1" 0.0244759628125573 0.588590442183431 0.000352687541689299 0.814943889064157
"652" "TMED2" 0.0164114235278963 0.488288253236931 4.19347679363964e-13 0.851190840313334
"653" "TMED3" 1.41209303903043e-10 0.435653408637446 1.18311601746219e-08 0.956414552118979
"654" "TMEM14A" 2.85326837620202e-12 0.369063384319071 3.00156553205553e-07 0.74321105669152
"655" "TMEM170B" 0.00444175277535168 -0.350792049438379 2.42033417985638e-06 -0.810886174843915
"656" "TMEM178A" 6.02807639559288e-13 -0.606558294532107 3.433559064493e-12 -1.97206101140949
"657" "TMEM184A" 0.000235550709849505 0.445277860908782 7.04805785401308e-19 2.38923120686256
"658" "TMEM200C" 8.59210138554831e-18 0.618479633692625 0.000743974141579014 1.10075827547792
"659" "TMEM45B" 1.40837950033665e-22 0.704087855794368 3.18227000778582e-05 0.92271201306607
"660" "TMEM92" 5.18928305322008e-05 0.313741780599506 0.00156929878972121 0.741496299514598
"661" "TMOD2" 2.63524758752545e-08 -0.459505289860651 0.000215445550078304 -0.769930752414542
"662" "TMPRSS11E" 0.0486039141150417 0.522839933245089 2.84901931867101e-10 5.10443939183281
"663" "TMPRSS4" 2.28951318539771e-07 0.450624755512578 7.29153400544386e-14 4.19785828863473
"664" "TNC" 0.0273096925447577 0.579983862740598 0.000100643187521617 1.25844184278376
"665" "TNFRSF13C" 0.040436357833659 0.38638564306818 2.6357431591788e-05 1.85834301963794
"666" "TNFSF13" 6.98591192082697e-06 -0.278844236726087 7.15270266931416e-12 -1.32862754944682
"667" "TNS1" 0.000122749928235176 -0.274973570349125 2.8750723495015e-19 -2.17192715989579
"668" "TNS3" 2.70757296045303e-08 -0.473818568882786 6.1816179285197e-11 -0.934067164553603
"669" "TPBG" 2.39214277193113e-07 0.288880272615497 8.1452080639527e-14 1.84601300046595
"670" "TPD52" 8.64663791845946e-06 0.406985978831901 9.32923162399177e-09 0.900423653375154
"671" "TPK1" 0.000369174291630269 -0.282383942809018 6.51692792310502e-08 -0.854982322719686
"672" "TRAF4" 1.00895252552343e-05 0.520224570633659 1.89464281271262e-09 0.904331895801628
"673" "TREM1" 0.0255587574106816 -0.463267895579811 1.55194461139335e-09 -1.54421300187742
"674" "TRHDE" 0.0176995272839991 -0.577206657157625 5.956104952444e-19 -3.837253389068
"675" "TRIM2" 0.00631348663955425 0.307826657452596 4.99129806532168e-07 1.15899280019286
"676" "TRIM27" 6.68543281953307e-06 0.358565988130294 9.7000649792965e-16 0.781038821534614
"677" "TRIM52-AS1" 0.0015020516786333 -0.325526618736761 2.6685685432183e-05 -0.725618510397229
"678" "TRIM58" 0.0213958488341523 -0.786624386990376 9.74633808698093e-14 -2.75361168137945
"679" "TRIO" 0.016520016989294 0.577862575449114 3.34566699263001e-06 0.82888734516187
"680" "TROAP" 0.0352521648335335 0.344218765708749 7.50646897110051e-15 3.1842775102997
"681" "TSACC" 0.00991803538780461 0.39205071197652 4.05420086856437e-17 2.98342214875044
"682" "TSHR" 0.0454944666995384 0.557837728800886 4.26168304379966e-09 2.51017505270789
"683" "TSKU" 0.011343658297031 0.265331385830839 2.03944959381345e-10 1.46218642240777
"684" "TSPAN4" 0.000106101765561293 -0.338582757389162 1.84721945840637e-09 -1.28669095485955
"685" "TSPAN5" 8.52252243318592e-11 0.747413511169489 2.48205802609159e-08 0.994803944166526
"686" "TTC16" 5.9304373692652e-12 -0.438014508057771 3.36151603317598e-05 -1.63762904167145
"687" "TUBB2B" 0.0020190243320941 0.715371703879207 5.83122099009489e-05 2.24727690871845
"688" "TWF1" 0.000622150805284697 0.409392687345612 8.28222269488869e-13 1.013503271118
"689" "TWIST2" 0.0022486031095045 -0.447557920071907 3.37447648212479e-09 -1.37130697341646
"690" "TXNDC17" 1.97532040428964e-09 0.289196772881958 1.56642292634674e-08 1.1505162747144
"691" "TXNRD1" 1.47467936710026e-36 1.07406794615194 8.5783792195352e-05 0.952593783555691
"692" "TYROBP" 0.0413635464944903 -0.339490592106861 5.01125868658448e-10 -1.90012689317713
"693" "UCHL1" 1.43728023384178e-18 3.74231896687711 1.01864041982711e-05 2.21934954498008
"694" "UGGT1" 7.39455725117167e-05 0.265479426494815 3.48951435535894e-13 0.893636358966894
"695" "UMODL1-AS1" 0.000412999335287385 -0.429684590672545 1.49352723076586e-05 -2.05648483082245
"696" "UNC13A" 0.0150367118757161 0.410148227947206 0.00233665969001388 1.21099499580281
"697" "UNC5A" 0.0480275604696844 0.385979595071476 0.00777043594144092 0.871677522877802
"698" "USP28" 0.0001114107508837 0.27970302922385 2.20080470124245e-09 0.70873947817464
"699" "UTP14A" 0.0319980745494011 0.404904264290717 1.0863741166472e-11 0.780491011795736
"700" "VDR" 0.00242629654529754 0.560126474742943 2.03076187182429e-05 0.750652904367358
"701" "VEPH1" 2.14317816765952e-07 -0.562292952518193 8.25635342024763e-23 -3.35338591098288
"702" "VGLL1" 0.000255003483823544 -0.919982504337757 3.09853578600128e-07 -2.13993634514773
"703" "VGLL3" 1.18697859424061e-06 -0.974890780254626 4.54978432877524e-05 -1.01155043518553
"704" "VILL" 0.00127431883958918 -0.255328311738703 0.0001705655780204 -0.825188687155891
"705" "VMO1" 7.92594124046762e-10 -0.733078663127026 3.62394465242771e-08 -1.56416599088351
"706" "VNN2" 0.000217984168481503 -0.360557997483273 2.70324951653905e-05 -1.11536823041143
"707" "VNN3" 0.000102599765573451 -0.301359874087577 0.000863594952268006 -1.27773832810777
"708" "VSIG1" 0.00690981701227753 0.503903077804106 0.00327670306927081 1.81841080366504
"709" "WDR38" 0.000121428151795969 -0.288349861558487 3.15988031854925e-06 -2.99684722762918
"710" "WFDC2" 4.88634805697014e-06 0.285081684365624 0.034294794890556 0.767191701927748
"711" "WIF1" 0.00101500715665728 -0.653985209602768 7.0671061472432e-18 -4.69349073707111
"712" "WNT10B" 0.0331123815097952 0.470862535697688 0.0255243900121827 0.710328077447769
"713" "WNT2B" 1.73819219686002e-05 -0.622875305628753 9.06859696958626e-07 -1.14682751776582
"714" "WTIP" 0.0125672082485715 -0.387027473447544 2.44195030241947e-10 -1.15482710413357
"715" "WWC3" 1.41190152131219e-06 -0.268857363959411 5.13862483598735e-10 -0.870941425283497
"716" "WWTR1" 1.22316244229946e-07 -0.230624301310531 2.4915767419025e-09 -0.79160205871835
"717" "XRRA1" 0.0439991090273134 0.361373411580691 2.12944594790108e-06 0.912499086439584
"718" "YIPF1" 2.42747450501151e-13 0.305514527225483 1.90051668092107e-10 0.68535804096419
"719" "ZBTB16" 2.08177208726418e-08 -0.744532130725894 1.34197701640381e-11 -3.05706722328695
"720" "ZDHHC9" 5.91044306118271e-14 0.442048513589956 4.35095618647493e-09 1.01432833838784
"721" "ZFP2" 1.69550182107123e-05 -0.367770567539592 0.00147028674220615 -0.70831490506972
"722" "ZNF204P" 2.11776262477363e-09 -0.333000568729823 4.2944214797962e-07 -1.1433041234333
"723" "ZNF280C" 4.75868779746932e-05 0.29426821704239 1.76235411125658e-08 0.88168935366743
"724" "ZNF423" 2.01167178100839e-08 -0.582639304810165 3.18248977064191e-12 -1.68477943696066
"725" "ZNF597" 0.0358907980676633 -0.312376991448106 3.42915124178226e-05 -0.798501432427358
"726" "ZNF677" 0.0420400212856418 -0.313668250606172 0.000228060295984688 -0.807751429276646
"727" "ZNF835" 0.00129227628374363 -0.674479263059501 4.78206171492117e-05 -1.07606179759185
