"Gene"	"log2FC"	"FDR"
"306"	"NUB1"	0.159610942053543	0.0418367105025195
"307"	"PGM3"	0.686993172727044	2.8629637442673e-08
"308"	"RWDD2A"	0.0522741716517121	0.650535300005444
"309"	"CLK1"	-0.137960570590707	0.492371370607057
"310"	"POLR3B"	0.113494699181706	0.311464787461801
"311"	"ANGEL1"	-0.0324301999621044	0.801356122919835
"312"	"RNF14"	0.11784055948556	0.196308630386376
"313"	"DNASE1L1"	-0.247108170320951	0.065290551307396
"314"	"DDX11"	1.51606717345678	7.61536077279976e-09
"315"	"HEBP1"	-0.727332338931669	4.13669331306109e-11
"316"	"GPRC5A"	-1.99115089008517	4.416996826733e-12
"317"	"MAMLD1"	-0.102735978708992	0.664320131228084
"318"	"CD6"	-0.183107922691331	0.467293399815669
"319"	"TACC3"	1.42858730308639	7.7118182484707e-11
"320"	"UFL1"	0.377946919761763	1.1120094834669e-05
"321"	"POLA2"	0.713376010709473	5.77550883803508e-06
"322"	"ZC3H3"	0.348465949546823	0.0152213438032497
"323"	"CAPN1"	0.125864496527305	0.460801313044153
"324"	"ACP3"	-0.13465901780333	0.461991607891363
"325"	"MDH1"	0.155454819126004	0.162171991613397
"326"	"SLC30A9"	0.236358432959597	0.00121739402096773
"327"	"MTMR11"	0.764037753116221	0.000523434610172731
"328"	"COX15"	0.374549848610925	0.000110969929639425
"329"	"CCDC88C"	0.0645556237939227	0.773435018960693
"330"	"YAF2"	0.276230798134012	0.0521195330889306
"331"	"ZMYND11"	-0.237512130156751	0.014210024932335
"332"	"WAS"	-0.943730106864772	7.39767692185117e-06
"333"	"DPEP1"	1.97645707669151	6.0315627178568e-06
"334"	"BID"	0.232490917466947	0.0959882967611587
"335"	"MATR3"	0.809307364960183	0.0330303111874863
"336"	"NPC1L1"	1.46480986748641	0.000273548804137875
"337"	"XYLT2"	0.544841049090783	7.88486680467565e-05
"338"	"NUDCD3"	0.0653409709708708	0.578592596803475
"339"	"CHDH"	0.065859819602617	0.779066934219169
"340"	"IL20RA"	-1.61536849954854	3.11047620033714e-07
"341"	"GLT8D1"	0.133535703551421	0.0916216280464902
"342"	"ATP2C1"	-0.233215942153906	0.019798150376231
"343"	"IGF1"	0.117672338760794	0.723164374927253
"344"	"SLC38A5"	-0.691532088944546	0.00253773600997661
"345"	"RALBP1"	0.076936478917446	0.439700158987778
"346"	"RUFY3"	-0.322565607417467	0.0564349043657932
"347"	"CNTN1"	-1.29074951443072	5.02062390355425e-05
"348"	"SLC11A1"	-2.01791882778599	3.41275710741211e-14
"349"	"WWTR1"	-0.79160205871835	2.4915767419025e-09
"350"	"AGPS"	0.370631018570638	6.74225434461558e-05
"351"	"CXorf56"	0.20243814179832	0.00728228444671229
"352"	"ATP1A2"	-2.89618586743072	1.06316511038908e-13
"353"	"TTC27"	0.624764430923097	3.68124060942515e-12
"354"	"ZNF582"	-0.6946706384936	1.00129471391928e-05
"355"	"VSIG2"	-3.38424103411952	1.57585003050863e-16
"356"	"PHLDB1"	-0.114625101340216	0.50826065376088
"357"	"MARCO"	-3.92255567725791	1.79756240222913e-16
"358"	"CYP24A1"	5.62863268717222	2.46858121304296e-11
"359"	"PRDM11"	-1.17232177033257	5.41708077300564e-13
"360"	"SYT13"	2.00349874298523	0.00510853791581109
"361"	"SNAI2"	0.40340855516753	0.115750953625053
"362"	"CD74"	-1.3670686316893	9.26645485190547e-08
"363"	"HGF"	-0.711392924853603	0.00186273025595733
"364"	"ZRANB1"	-0.117792443364448	0.326498081649588
"365"	"NCDN"	0.222694621406998	0.102668779857791
"366"	"ADGRA2"	-0.568738852265497	0.0121711583254304
"367"	"ZFP64"	0.876582374176823	5.61587273715926e-14
"368"	"MNAT1"	0.633696402263064	6.52173076544257e-08
"369"	"SAMD4A"	-0.730147572340766	0.000730985312268482
"370"	"RUNX3"	-0.246387834155767	0.216725851988613
"371"	"MRE11"	0.632453979467372	9.6262132060648e-07
"372"	"PLEKHB1"	-0.752716519385197	0.00205910737900408
"373"	"SERPINB1"	-0.350439461634673	0.0340081709997068
"374"	"SPAST"	0.787029616196891	1.41461755399099e-12
"375"	"NRXN3"	-1.14835389389351	3.55307747475793e-06
"376"	"OSBPL5"	-0.249340074362298	0.176884908156343
"377"	"AQR"	0.165801913456639	0.0939893759884533
"378"	"CPS1"	1.50741840746335	0.00661265675240089
"379"	"C8B"	-4.89621953364176	6.59426726010383e-17
"380"	"FHL1"	-3.34081803386336	6.23436695648681e-26
"381"	"RTF2"	0.0170675193117074	0.876704842994926
"382"	"NLRP2"	-0.448069685332622	0.331960568445254
"383"	"SLC45A4"	0.0924085197737305	0.583343084279882
