Gene Module Number	EnsemblID
8	ENSG00000239998
8	ENSG00000241839
8	ENSG00000241878
8	ENSG00000242539
8	ENSG00000244482
8	ENSG00000247774
8	ENSG00000250264
8	ENSG00000255398
8	ENSG00000256007
8	ENSG00000258227
8	ENSG00000265206
8	ENSG00000267121
8	ENSG00000268001
8	ENSG00000269215
8	ENSG00000269728
9	ENSG00000002549
9	ENSG00000013374
9	ENSG00000019582
9	ENSG00000026950
9	ENSG00000055332
9	ENSG00000059378
9	ENSG00000067066
9	ENSG00000068079
9	ENSG00000089692
9	ENSG00000092010
9	ENSG00000100336
9	ENSG00000100342
9	ENSG00000100911
9	ENSG00000106785
9	ENSG00000107201
9	ENSG00000111331
9	ENSG00000111335
9	ENSG00000111801
9	ENSG00000112763
9	ENSG00000114127
9	ENSG00000115267
9	ENSG00000115415
9	ENSG00000117228
9	ENSG00000119917
9	ENSG00000121858
9	ENSG00000123240
9	ENSG00000123609
9	ENSG00000124201
9	ENSG00000124226
9	ENSG00000124508
9	ENSG00000125347
9	ENSG00000126709
9	ENSG00000128284
9	ENSG00000128335
9	ENSG00000130303
9	ENSG00000130487
9	ENSG00000130589
9	ENSG00000131203
9	ENSG00000132109
9	ENSG00000132274
9	ENSG00000133106
9	ENSG00000134326
9	ENSG00000135148
9	ENSG00000136816
9	ENSG00000137628
9	ENSG00000137959
9	ENSG00000137965
9	ENSG00000138496
9	ENSG00000138642
9	ENSG00000138755
9	ENSG00000140105
9	ENSG00000140464
9	ENSG00000140853
9	ENSG00000152778
9	ENSG00000156587
9	ENSG00000157601
9	ENSG00000158773
9	ENSG00000160710
9	ENSG00000160932
9	ENSG00000162654
9	ENSG00000163840
9	ENSG00000164136
9	ENSG00000165949
9	ENSG00000166278
9	ENSG00000166710
9	ENSG00000168062
9	ENSG00000168394
9	ENSG00000168961
9	ENSG00000169245
9	ENSG00000173193
9	ENSG00000173821
9	ENSG00000177409
9	ENSG00000179344
9	ENSG00000179583
9	ENSG00000185338
9	ENSG00000185404
9	ENSG00000185880
9	ENSG00000186470
9	ENSG00000187608
9	ENSG00000188282
9	ENSG00000188313
9	ENSG00000196126
9	ENSG00000196735
9	ENSG00000197142
9	ENSG00000197536
9	ENSG00000204252
9	ENSG00000204257
9	ENSG00000204261
9	ENSG00000204264
9	ENSG00000204287
9	ENSG00000204525
9	ENSG00000204592
9	ENSG00000204642
9	ENSG00000205220
9	ENSG00000205436
9	ENSG00000206337
9	ENSG00000206503
9	ENSG00000213886
9	ENSG00000213928
9	ENSG00000221963
9	ENSG00000223865
9	ENSG00000225131
9	ENSG00000225492
9	ENSG00000231389
9	ENSG00000231925
9	ENSG00000232629
9	ENSG00000234745
9	ENSG00000237988
9	ENSG00000240065
9	ENSG00000242574
9	ENSG00000263013
9	ENSG00000269640
