"ID"	"Gene.symbol"	"logFC"	"adj.P.Val"
"21491"	"223212_at"	"ZDHHC16"	0.168282838902325	1.11947514985715e-07
"21492"	"212982_at"	"ZDHHC17"	-0.144609321283577	0.00768791726119936
"21493"	"231900_at"	"ZDHHC18"	0.209889040839924	0.105720450509621
"21494"	"231122_x_at"	"ZDHHC19"	0.413163576895053	0.0154267643286295
"21495"	"244779_at"	"ZDHHC2"	-0.515035889839297	4.02909787154498e-09
"21496"	"225365_at"	"ZDHHC20"	0.0889868747460358	0.272791964419334
"21497"	"229923_at"	"ZDHHC21"	0.221970772156112	0.0327799575755121
"21498"	"229875_at"	"ZDHHC22"	0.194960502531101	0.28761179724487
"21499"	"226912_at"	"ZDHHC23"	-0.0939219726022191	0.0721677560043476
"21500"	"232091_s_at"	"ZDHHC24"	0.248415347086263	0.00721024748076012
"21501"	"218078_s_at"	"ZDHHC3"	0.168610631191783	5.44123604387805e-06
"21502"	"223137_at"	"ZDHHC4"	-0.0954893698630856	0.699163733326221
"21503"	"224868_at"	"ZDHHC5"	0.177772536521974	0.0744747727374864
"21504"	"218249_at"	"ZDHHC6"	0.0018443211298198	0.979200529882808
"21505"	"218606_at"	"ZDHHC7"	0.0444572532260601	0.463809601556551
"21506"	"230731_x_at"	"ZDHHC8"	0.287277499050202	0.190634309557086
"21507"	"222274_at"	"ZDHHC8P1"	-0.32659629220278	0.189989575934775
"21508"	"222451_s_at"	"ZDHHC9"	0.442048513589956	5.91044306118271e-14
"21509"	"210875_s_at"	"ZEB1"	0.214636160856851	0.531206858553762
"21510"	"229090_at"	"ZEB1-AS1"	-0.189741062359703	0.000822081295112777
"21511"	"228333_at"	"ZEB2"	-0.331718350486034	0.0524124118192411
"21512"	"202452_at"	"ZER1"	0.144280011076495	0.00638026787316174
"21513"	"218919_at"	"ZFAND1"	0.077643632442193	0.164071678280551
"21514"	"226650_at"	"ZFAND2A"	0.00238654732340216	0.984930281949524
"21515"	"226168_at"	"ZFAND2B"	-0.0845286354182431	0.441437876993959
"21516"	"222493_s_at"	"ZFAND3"	0.138962919386259	0.0758141127219074
"21517"	"244206_at"	"ZFAND4"	-0.254642914613052	0.30028986696682
"21518"	"217741_s_at"	"ZFAND5"	0.233216422062661	0.000183382990162037
"21519"	"239757_at"	"ZFAND6"	-0.103171250898988	0.471556013053558
"21520"	"229899_s_at"	"ZFAS1"	0.0826795753213627	0.315741733584783
"21521"	"226564_at"	"ZFAT"	0.154883966695583	0.0693021674508627
"21522"	"1553736_at"	"ZFC3H1"	-0.107373206768878	0.720099347027086
"21523"	"231946_at"	"ZFHX2"	0.213199916292391	0.0036108050939211
"21524"	"242738_s_at"	"ZFHX3"	0.229597298965794	4.38433034999744e-05
"21525"	"1559270_at"	"ZFHX4"	0.313155970115948	0.293288325710228
"21526"	"1559966_a_at"	"ZFHX4-AS1"	-0.164556997974437	0.589797158917081
"21527"	"226807_at"	"ZFP1"	-0.145409231167902	0.020222253696859
"21528"	"232911_at"	"ZFP14"	0.0332473001377291	0.812220302991079
"21529"	"207757_at"	"ZFP2"	-0.367770567539592	1.69550182107123e-05
"21530"	"231943_at"	"ZFP28"	-0.201112889228691	0.0340380604062206
"21531"	"235728_at"	"ZFP3"	-0.149140703555569	2.12082917056582e-05
"21532"	"207090_x_at"	"ZFP30"	-0.0464941364117166	0.60311940661093
"21533"	"201531_at"	"ZFP36"	-0.032642980774293	0.872262247394303
"21534"	"211962_s_at"	"ZFP36L1"	-0.133814902571302	0.0233090934696169
"21535"	"201368_at"	"ZFP36L2"	-0.29730256387233	2.03301048858064e-10
"21536"	"207068_at"	"ZFP37"	0.0995216938945465	0.587913169434524
"21537"	"227902_at"	"ZFP41"	-0.457042838121328	0.00799764360853961
"21538"	"227023_at"	"ZFP41///GLI4"	0.233782445140475	0.398338867459783
"21539"	"1554776_at"	"ZFP42"	0.418673195712365	0.102845175171871
"21540"	"231236_at"	"ZFP57"	0.286536042644538	0.220968156549892
"21541"	"227796_at"	"ZFP62"	-0.12185505903034	0.00387373325654572
"21542"	"218968_s_at"	"ZFP64"	-0.148406336930329	0.000158261049531291
"21543"	"1569107_s_at"	"ZFP69"	-0.280774761405183	0.00362727294868636
"21544"	"207219_at"	"ZFP69B"	-0.441539784627435	0.00985515424202615
"21545"	"1555793_a_at"	"ZFP82"	-0.459597059491798	1.11542801570582e-10
"21546"	"226124_at"	"ZFP90"	0.0758340890513125	0.0577585782011603
"21547"	"224631_at"	"ZFP91"	0.204820818407288	0.025326209880811
"21548"	"233116_at"	"ZFP92"	-0.0244919334923193	0.940508556286865
"21549"	"214310_s_at"	"ZFPL1"	0.154233823629277	0.0852273989656663
"21550"	"242282_at"	"ZFPM1"	0.0453611543334986	0.623810793628454
"21551"	"219778_at"	"ZFPM2"	-0.572441434755527	0.0190818016922764
"21552"	"201856_s_at"	"ZFR"	0.160561896898511	0.0328639611995627
"21553"	"215419_at"	"ZFR2"	-0.629803618494378	0.000557539619572014
"21554"	"229022_at"	"ZFX"	-0.209246825222595	3.24913871246688e-05
"21555"	"207246_at"	"ZFY"	-0.228855171381517	0.382374400677386
"21556"	"207247_s_at"	"ZFY///ZFX"	-0.290311509124685	0.235173452903795
"21557"	"223387_at"	"ZFYVE1"	-0.0975524061098092	0.00882628105401921
"21558"	"1555982_at"	"ZFYVE16"	-0.290446988257232	5.96896799730064e-05
"21559"	"225843_at"	"ZFYVE19"	-0.218726254321894	5.44680548177938e-05
"21560"	"219929_s_at"	"ZFYVE21"	0.102931433759204	0.219342095702349
"21561"	"213073_at"	"ZFYVE26"	-0.069736853118572	0.179845557083723
"21562"	"225218_at"	"ZFYVE27"	0.0799331068222511	0.235037796445176
"21563"	"232408_at"	"ZFYVE28"	-0.0746012419491597	0.584875931800808
"21564"	"204893_s_at"	"ZFYVE9"	0.111791701468714	0.274139078964679
"21565"	"214142_at"	"ZG16"	0.213428225309412	0.444304330946056
"21566"	"228058_at"	"ZG16B"	0.173056094811271	0.41072462216647
"21567"	"239720_at"	"ZGLP1"	-0.0596387556542108	0.80797912010183
"21568"	"221848_at"	"ZGPAT"	0.0526043575486241	0.519765481107532
"21569"	"57539_at"	"ZGPAT///LIME1"	-0.0102519022650007	0.900245506055457
"21570"	"228859_at"	"ZGRF1"	-0.180151212183776	0.041669423662674
"21571"	"223214_s_at"	"ZHX1"	-0.333574414460122	2.58389610554035e-06
"21572"	"1554063_at"	"ZHX1-C8orf76"	0.217133645473463	0.143841921337305
"21573"	"203556_at"	"ZHX2"	-0.139196272189293	0.01820204900808
"21574"	"212545_s_at"	"ZHX3"	0.0895547353854127	0.647918947313179
"21575"	"206373_at"	"ZIC1"	0.41993597795251	0.0431351077814124
"21576"	"223642_at"	"ZIC2"	0.0491181971996677	0.907703040394132
"21577"	"207197_at"	"ZIC3"	0.0638118441136526	0.842364247923901
"21578"	"211463_at"	"ZIC4"	-0.271590335530682	0.292602933068386
"21579"	"1552938_at"	"ZIC5"	0.0840018984048703	0.814082020655249
"21580"	"235773_at"	"ZIK1"	-0.333284001177312	0.000419345549890677
"21581"	"220653_at"	"ZIM2///PEG3"	0.309219291054482	0.168455230439342
"21582"	"1553022_at"	"ZIM3"	0.0296234363039041	0.951157892267819
"21583"	"214670_at"	"ZKSCAN1"	-0.141121324878704	0.0248355073698802
"21584"	"232019_at"	"ZKSCAN2"	0.0686736829447696	0.595300260407561
"21585"	"211773_s_at"	"ZKSCAN3"	-0.0862897481189489	0.403163829196252
"21586"	"213625_at"	"ZKSCAN4"	-0.0865600051378888	0.109106928556427
"21587"	"203731_s_at"	"ZKSCAN5"	-0.0593903619769218	0.595713416380264
"21588"	"206314_at"	"ZKSCAN7"	-0.112357115076039	0.0469756746098179
"21589"	"1557402_at"	"ZKSCAN8"	-0.343395386405444	0.188691390106145
"21590"	"226344_at"	"ZMAT1"	-0.18185586511474	0.0399679965038773
"21591"	"224782_at"	"ZMAT2"	0.152577190963063	7.00840537605334e-05
"21592"	"1555609_a_at"	"ZMAT3"	0.299486736598045	0.0723457140889135
"21593"	"219877_at"	"ZMAT4"	-0.144454947123333	0.650634467832012
"21594"	"218752_at"	"ZMAT5"	-0.0698357779601722	0.482916049008215
"21595"	"212124_at"	"ZMIZ1"	-0.23839038208741	3.41607509599355e-05
"21596"	"1563745_a_at"	"ZMIZ1-AS1"	-0.0015802138312333	0.993880126030577
"21597"	"54970_at"	"ZMIZ2"	-0.0904836015030366	0.0986289490372465
"21598"	"202939_at"	"ZMPSTE24"	0.0322622800881014	0.513868591139874
"21599"	"220206_at"	"ZMYM1"	-0.194672769656995	0.00255492434851218
"21600"	"226512_at"	"ZMYM2"	-0.0907929527217401	0.0912523248469659
"21601"	"1554171_at"	"ZMYM3"	0.0704649257685466	0.668082139775016
"21602"	"202051_s_at"	"ZMYM4"	-0.103835090309479	0.00486111983801849
"21603"	"215948_x_at"	"ZMYM5"	0.172090979684753	0.0267629302664512
"21604"	"227594_at"	"ZMYM6"	0.158510055617603	0.0252582258687535
"21605"	"205714_s_at"	"ZMYND10"	-0.0946140488290155	0.122962836505729
"21606"	"202137_s_at"	"ZMYND11"	-0.0488495395226121	0.603544507583735
"21607"	"223636_at"	"ZMYND12"	0.0656195071273995	0.273146019122872
"21608"	"223683_at"	"ZMYND15"	-0.274173659922955	0.271880520120244
"21609"	"227477_at"	"ZMYND19"	-0.0502059564147661	0.474141680793126
"21610"	"209048_s_at"	"ZMYND8"	-0.124219286538265	0.00610232055507065
"21611"	"216350_s_at"	"ZNF10"	0.100287676690001	0.198913673693951
"21612"	"238791_at"	"ZNF100"	0.019809164800332	0.895092707397075
"21613"	"239231_at"	"ZNF101"	-0.144011281380482	0.00292470425435274
"21614"	"217781_s_at"	"ZNF106"	-0.064102107594973	0.342613304698589
"21615"	"205739_x_at"	"ZNF107"	-0.20396109698488	0.0143012179529962
"21616"	"222237_s_at"	"ZNF112"	-0.118355273521709	0.0419572442467125
"21617"	"1552947_x_at"	"ZNF114"	-0.228596016098418	0.35268884794545
"21618"	"235564_at"	"ZNF117"	-0.305516773097951	0.141628578421152
"21619"	"226015_at"	"ZNF12"	-0.0459781079109192	0.294777205914953
"21620"	"1553979_at"	"ZNF121"	-0.133659675581203	0.00798017744277234
"21621"	"206928_at"	"ZNF124"	-0.34370216554368	0.0232140342217226
"21622"	"207402_at"	"ZNF132"	-0.0976666626665024	0.464444745460879
"21623"	"216960_s_at"	"ZNF133"	0.0225422715150163	0.753149187276512
"21624"	"206182_at"	"ZNF134"	-0.113450415658995	0.358990651487097
"21625"	"206142_at"	"ZNF135"	-0.138745523257967	0.123277641660997
"21626"	"206240_s_at"	"ZNF136"	-0.107107165747866	0.0421494000399352
"21627"	"207394_at"	"ZNF137P"	-0.0556945049875992	0.493094274065185
"21628"	"244743_x_at"	"ZNF138"	-0.0318349980667367	0.718268437333632
"21629"	"219854_at"	"ZNF14"	-0.193641923796608	0.00148054749695224
"21630"	"204523_at"	"ZNF140"	-0.13730257402905	0.0021111440619846
"21631"	"235580_at"	"ZNF141"	-0.146403311289628	0.0856040398714529
"21632"	"204474_at"	"ZNF142"	-0.193088438979879	0.00124890718661114
"21633"	"206428_s_at"	"ZNF143"	0.288013311545768	0.044212951203698
"21634"	"200050_at"	"ZNF146"	-0.21404118791275	2.53334726574172e-05
"21635"	"230821_at"	"ZNF148"	-0.177076667518163	0.00553924308682156
"21636"	"216677_at"	"ZNF154"	-0.31788220068647	0.199607485218038
"21637"	"221201_s_at"	"ZNF155"	-0.141489602167527	0.431594070597261
"21638"	"208019_at"	"ZNF157"	-0.232282003775808	0.173423911347066
"21639"	"219548_at"	"ZNF16"	-0.039745588999275	0.57182916420751
"21640"	"214715_x_at"	"ZNF160"	-0.127153197906683	0.331542215541224
"21641"	"206683_at"	"ZNF165"	0.047564275270858	0.587990198947158
"21642"	"1560921_at"	"ZNF169"	-0.206436573826712	0.0717663249095244
"21643"	"1558184_s_at"	"ZNF17"	-0.24279904222712	0.00720361485563451
"21644"	"210291_s_at"	"ZNF174"	-0.189976296847712	0.419879273078739
"21645"	"243128_at"	"ZNF175"	0.184266192545917	0.49399230444473
"21646"	"226787_at"	"ZNF18"	-0.00368658960757173	0.965449363597375
"21647"	"219495_s_at"	"ZNF180"	-0.154582658537988	0.00429274227244309
"21648"	"244024_at"	"ZNF182"	-0.0553771049426413	0.679517275290553
"21649"	"213452_at"	"ZNF184"	-0.0162613616883203	0.85194236009934
"21650"	"203585_at"	"ZNF185"	-0.285700101855436	1.49596631348119e-08
"21651"	"207513_s_at"	"ZNF189"	-0.0170428056912275	0.827637119000449
"21652"	"240836_at"	"ZNF19"	-0.13906602121688	0.126155970399256
"21653"	"204234_s_at"	"ZNF195"	0.19138430599924	0.00357753420698805
"21654"	"205855_at"	"ZNF197"	0.0832357305777851	0.430497767688421
"21655"	"223792_at"	"ZNF2"	0.000312458260957271	0.997473236363577
"21656"	"207338_s_at"	"ZNF200"	-0.115745660617382	0.0223735570104782
"21657"	"204327_s_at"	"ZNF202"	0.0815596617044996	0.175237647544078
"21658"	"214823_at"	"ZNF204P"	-0.333000568729823	2.11776262477363e-09
"21659"	"206416_at"	"ZNF205"	0.0129539055984056	0.951730463873698
"21660"	"208136_s_at"	"ZNF205-AS1"	-0.116910378675205	0.264504040089602
"21661"	"200828_s_at"	"ZNF207"	0.126027278864855	0.00602147689289343
"21662"	"1568644_at"	"ZNF208"	-0.18294392561553	0.566460104638536
"21663"	"205437_at"	"ZNF211"	-0.141226566070674	0.0328639611995627
"21664"	"203985_at"	"ZNF212"	0.0907659101212346	0.0740446436992636
"21665"	"227207_x_at"	"ZNF213"	0.0770923585572474	0.383318090587234
"21666"	"222170_at"	"ZNF213-AS1"	0.135298455543407	0.461517674835772
"21667"	"243457_s_at"	"ZNF214"	0.225031530648968	0.347586715904802
"21668"	"220214_at"	"ZNF215"	0.30991245534933	0.158614526110534
"21669"	"203739_at"	"ZNF217"	-0.174089481744479	0.00380704326402052
"21670"	"219314_s_at"	"ZNF219"	-0.122859861948026	0.322738868046754
"21671"	"218005_at"	"ZNF22"	-0.163202341527327	0.000956877132689695
"21672"	"233848_x_at"	"ZNF221"	-0.136120601853492	0.621289069400664
"21673"	"206175_x_at"	"ZNF222"	-0.110239689823466	0.303189311991527
"21674"	"207128_s_at"	"ZNF223"	0.0122854155818688	0.912962093518769
"21675"	"244462_at"	"ZNF224"	-0.141382064653781	0.133955339888059
"21676"	"235702_at"	"ZNF225"	-0.083463707000953	0.203252693693376
"21677"	"233461_x_at"	"ZNF226"	-0.144665712970703	0.00892118243517576
"21678"	"227689_at"	"ZNF227"	-0.29769103498818	3.2069961272355e-08
"21679"	"235717_at"	"ZNF229"	0.119783264543554	0.458742279934265
"21680"	"213934_s_at"	"ZNF23"	-0.263176186038102	0.00648323079745106
"21681"	"205791_x_at"	"ZNF230"	-0.142304778985042	0.02633982284614
"21682"	"219123_at"	"ZNF232"	-0.34565629899282	5.12459957912296e-12
"21683"	"230919_at"	"ZNF233"	-0.729546758296988	1.73203291781931e-05
"21684"	"242953_at"	"ZNF234"	0.0258067262456949	0.803816336928468
"21685"	"210595_at"	"ZNF235"	0.392522439455308	0.0404140491839362
"21686"	"219171_s_at"	"ZNF236"	-0.15577957718483	0.122727969155602
"21687"	"206261_at"	"ZNF239"	-0.00747322137067918	0.967609640076826
"21688"	"203248_at"	"ZNF24"	0.147960347119817	0.189515091686141
"21689"	"213269_at"	"ZNF248"	-0.103799670947637	0.136848738608722
"21690"	"228185_at"	"ZNF25"	-0.0751646455659145	0.36391985611989
"21691"	"241738_at"	"ZNF250"	-0.214078258914062	0.00985327421252712
"21692"	"226754_at"	"ZNF251"	-0.202571478562655	0.000625054539705774
"21693"	"1558722_at"	"ZNF252P"	-0.310127242224484	0.0497465019611808
"21694"	"1558790_s_at"	"ZNF252P-AS1"	-0.00911541504857549	0.966664921231194
"21695"	"242919_at"	"ZNF253"	-0.11402010246673	0.0871898873362434
"21696"	"242602_x_at"	"ZNF254"	0.191756619656513	0.0148051987103646
"21697"	"223714_at"	"ZNF256"	-0.249259448285246	2.02157828548421e-05
"21698"	"210697_at"	"ZNF257"	-0.409816577824048	0.162822906283002
"21699"	"217186_at"	"ZNF259P1"	0.178180341266642	0.512491970087792
"21700"	"217185_s_at"	"ZNF259P1///ZPR1"	0.145937464897674	0.12438055680683
"21701"	"219595_at"	"ZNF26"	-0.108757773996508	0.0894670169012225
"21702"	"228920_at"	"ZNF260"	-0.247030931949803	1.97545709818209e-11
"21703"	"1558698_at"	"ZNF264"	0.324750585146703	0.274139078964679
"21704"	"214686_at"	"ZNF266"	-0.0505433317691288	0.499551230740425
"21705"	"219540_at"	"ZNF267"	-0.188451062414208	0.000824184842026281
"21706"	"238030_at"	"ZNF268"	-0.18339669814363	0.000292696647030739
"21707"	"236231_at"	"ZNF271P"	-0.267107498297931	0.00299120347140866
"21708"	"215239_x_at"	"ZNF273"	-0.132304683828222	0.218973523137349
"21709"	"232436_at"	"ZNF274"	-0.151621442736822	0.0589129060635487
"21710"	"225382_at"	"ZNF275"	0.238084857856407	0.00680212829202686
"21711"	"231922_at"	"ZNF276"	-0.120068880325213	0.492235183950692
"21712"	"215887_at"	"ZNF277"	0.0642397525484899	0.487456508218127
"21713"	"1567853_at"	"ZNF28"	0.179979226257514	0.551791810470343
"21714"	"216034_at"	"ZNF280A"	0.269090902677554	0.266745506980352
"21715"	"230789_at"	"ZNF280B"	0.130179673464709	0.390032577107549
"21716"	"235520_at"	"ZNF280C"	0.29426821704239	4.75868779746932e-05
"21717"	"218401_s_at"	"ZNF281"	-0.045314487739919	0.576282064682984
"21718"	"212892_at"	"ZNF282"	-0.139611806274131	0.159521953832841
"21719"	"243188_at"	"ZNF283"	-0.0923914407858204	0.639704133389307
"21720"	"239462_at"	"ZNF284"	0.00116585913891143	0.994916144257581
"21721"	"1557684_at"	"ZNF286A"	-0.162191976327837	0.0385179729994238
"21722"	"227077_at"	"ZNF286B///ZNF286A"	-0.208672840809557	2.38318399766484e-07
"21723"	"220055_at"	"ZNF287"	-0.197566199774581	0.0650146932552122
"21724"	"212366_at"	"ZNF292"	-0.200027023127873	0.000732050857011257
"21725"	"240809_at"	"ZNF295-AS1"	-0.261425733633347	0.113109112114733
"21726"	"238607_at"	"ZNF296"	-0.15165853764616	0.43117825224078
"21727"	"1567855_at"	"ZNF29P"	-0.200379436472294	0.541464785383704
"21728"	"232497_at"	"ZNF3"	0.128101910976019	0.503129668533628
"21729"	"232014_at"	"ZNF30"	-0.138592796626067	0.0339963170062185
"21730"	"228144_at"	"ZNF300"	0.105482570982209	0.334458961165642
"21731"	"244289_at"	"ZNF300P1"	0.343002070844165	0.0278667038659014
"21732"	"218490_s_at"	"ZNF302"	-0.0999103368883354	0.109779285245417
"21733"	"207753_at"	"ZNF304"	-0.140987893208262	0.00141481815653404
"21734"	"236551_at"	"ZNF311"	-0.155096942486189	0.24391184717147
"21735"	"235910_x_at"	"ZNF316"	0.185662378102796	0.358956455042707
"21736"	"1555337_a_at"	"ZNF317"	0.241614222256088	0.321054420325491
"21737"	"203521_s_at"	"ZNF318"	0.0888565661042389	0.0950093949281841
"21738"	"228460_at"	"ZNF319"	0.0279150560480836	0.812575041733197
"21739"	"209538_at"	"ZNF32"	-0.198990493405384	0.000924792827189324
"21740"	"1562812_at"	"ZNF32-AS3"	0.272254033059516	0.300790802065249
"21741"	"229614_at"	"ZNF320"	-0.233736648583301	0.00590736890950133
"21742"	"227980_at"	"ZNF322"	-0.0836168535556592	0.066340456123306
"21743"	"205182_s_at"	"ZNF324"	0.0960292723182903	0.488381498490351
"21744"	"222318_at"	"ZNF324B"	-0.0673612592000827	0.49189934424373
"21745"	"234093_at"	"ZNF326"	0.317175513609772	0.161504484695996
"21746"	"219765_at"	"ZNF329"	-0.289863245388897	3.52699298131603e-09
"21747"	"209814_at"	"ZNF330"	-0.0662985280836672	0.139194482509046
"21748"	"227613_at"	"ZNF331"	0.0389795063795049	0.7475349076407
"21749"	"1569251_a_at"	"ZNF333"	-0.145889166224364	0.236385773266546
"21750"	"238566_at"	"ZNF334"	-0.219115417089355	0.00128199942253139
"21751"	"222059_at"	"ZNF335"	-0.144893486053887	0.54908713636612
"21752"	"37860_at"	"ZNF337"	-0.115801450145215	0.0699770018876629
"21753"	"232873_at"	"ZNF33A"	0.139258852269638	0.11943546178929
"21754"	"1562743_at"	"ZNF33B"	-0.188099540537369	0.0697290776040352
"21755"	"219801_at"	"ZNF34"	0.0763051024033885	0.517552213321151
"21756"	"1553532_a_at"	"ZNF341"	0.302824612792187	0.254702483043637
"21757"	"227986_at"	"ZNF343"	0.0391496922121188	0.684024807846524
"21758"	"207236_at"	"ZNF345"	-0.218782689644249	0.134455231542232
"21759"	"236267_at"	"ZNF346"	-0.0906148489976317	0.215633261197259
"21760"	"238819_at"	"ZNF347"	-0.218962810378458	0.00260919512433542
"21761"	"206096_at"	"ZNF35"	-0.00123613331848205	0.990454990102071
"21762"	"219266_at"	"ZNF350"	-0.066752061436322	0.369142500162101
"21763"	"205427_at"	"ZNF354A"	-0.140844411984785	0.0600987131722723
"21764"	"1553612_at"	"ZNF354B"	-0.183649363974588	0.0811637116845811
"21765"	"234409_at"	"ZNF354C"	0.562477762989761	0.0380113014644585
"21766"	"226260_x_at"	"ZNF358"	0.205552245484678	0.203067824834865
"21767"	"226820_at"	"ZNF362"	-0.0616182169103094	0.303554593629475
"21768"	"206448_at"	"ZNF365"	-0.333326671085745	0.115168582341012
"21769"	"1556314_a_at"	"ZNF366"	0.184569383950895	0.516393771802019
"21770"	"229551_x_at"	"ZNF367"	-0.18465583876883	0.304690106526948
"21771"	"215358_x_at"	"ZNF37BP"	-0.213639271049392	0.104184649040173
"21772"	"1557260_a_at"	"ZNF382"	-0.477758304008864	5.20387513353008e-05
"21773"	"235414_at"	"ZNF383"	-0.241742194547863	0.00290328658211463
"21774"	"220616_at"	"ZNF384"	0.449191765439273	0.0332888168314372
"21775"	"226111_s_at"	"ZNF385A"	-0.00161100080027765	0.992842349323553
"21776"	"1555800_at"	"ZNF385B"	0.303537670985877	0.147011109838116
"21777"	"241383_at"	"ZNF385C"	-0.144545376412808	0.570835544534092
"21778"	"220117_at"	"ZNF385D"	0.359404717322264	0.157229275998696
"21779"	"1558658_at"	"ZNF391"	0.260430188289104	0.375960928008229
"21780"	"243024_at"	"ZNF394"	0.203221593953472	0.00842712259227774
"21781"	"218149_s_at"	"ZNF395"	-0.136674367645028	0.00689510157743241
"21782"	"1552825_at"	"ZNF396"	-0.241517182897509	0.000214309861293857
"21783"	"235271_s_at"	"ZNF397"	0.185950402725573	0.328452340144463
"21784"	"228145_s_at"	"ZNF398"	-0.0831904117715752	0.052142128904078
"21785"	"239043_at"	"ZNF404"	-0.440647082538251	0.00339581827991601
"21786"	"220835_s_at"	"ZNF407"	-0.188718444311166	0.482032756290272
"21787"	"219224_x_at"	"ZNF408"	-0.0668183944382506	0.722715977233977
"21788"	"1553216_at"	"ZNF41"	-0.205158178707868	0.260530920199569
"21789"	"239145_at"	"ZNF414"	0.293900708661189	0.0420364732608993
"21790"	"205514_at"	"ZNF415"	-0.156463675356241	0.00278017534170248
"21791"	"223589_at"	"ZNF416"	-0.689908482921093	1.50040149485711e-07
"21792"	"1552783_at"	"ZNF417"	0.237188861831885	0.496834434932174
"21793"	"1558251_a_at"	"ZNF417///ZNF587"	-0.127467619272826	0.479810565376651
"21794"	"243439_at"	"ZNF418"	-0.279521385953547	1.73802636333549e-05
"21795"	"58367_s_at"	"ZNF419"	-0.162010973850439	0.000173354721238688
"21796"	"242761_s_at"	"ZNF420"	-0.264007208315029	1.93347671712272e-07
"21797"	"214761_at"	"ZNF423"	-0.582639304810165	2.01167178100839e-08
"21798"	"235565_at"	"ZNF425"	0.542568539446676	0.0134880234220485
"21799"	"205964_at"	"ZNF426"	-0.115780384239207	0.259333235193129
"21800"	"215429_s_at"	"ZNF428"	0.0628504074922418	0.720149572624829
"21801"	"1561270_at"	"ZNF429"	0.0743826005746309	0.770802104342372
"21802"	"206695_x_at"	"ZNF43"	-0.0157188305483587	0.87715746251956
"21803"	"238614_x_at"	"ZNF430"	-0.180864018241922	0.084954982466372
"21804"	"244663_at"	"ZNF431"	-0.159495511419702	0.0796612814973533
"21805"	"219848_s_at"	"ZNF432"	-0.125238284275886	0.0480487393149436
"21806"	"226114_at"	"ZNF436"	0.211529111475795	0.0334749487402726
"21807"	"229086_at"	"ZNF436-AS1"	-0.239944645077689	1.42963976904467e-05
"21808"	"229743_at"	"ZNF438"	-0.380367986834762	0.0329640739312705
"21809"	"236562_at"	"ZNF439"	-0.237536786878108	0.00095415700396085
"21810"	"228718_at"	"ZNF44"	-0.384271168552829	8.14931310355661e-11
"21811"	"215892_at"	"ZNF440"	-0.253308412305968	0.0278667038659014
"21812"	"1553192_at"	"ZNF441"	-0.138937789027926	0.344316589506599
"21813"	"208081_s_at"	"ZNF442"	0.051238235454603	0.708478082177307
"21814"	"216788_at"	"ZNF443"	0.339167585950759	0.179132357762041
"21815"	"218707_at"	"ZNF444"	-0.34798389864118	0.000682167481941931
"21816"	"229766_at"	"ZNF445"	-0.0589732333439095	0.408632375867236
"21817"	"1554160_a_at"	"ZNF446"	0.0731040063583102	0.45697457601882
"21818"	"228968_at"	"ZNF449"	0.100343301810788	0.137889060614397
"21819"	"222028_at"	"ZNF45"	-0.144556954954336	2.37938325145462e-05
"21820"	"215012_at"	"ZNF451"	-0.153327186493891	0.0593059079694068
"21821"	"216279_at"	"ZNF460"	0.314353690260321	0.0879595831492029
"21822"	"232391_at"	"ZNF461"	-0.190909876683505	0.444304330946056
"21823"	"226575_at"	"ZNF462"	-0.15834243393345	0.0188363537840951
"21824"	"214746_s_at"	"ZNF467"	0.710314901445085	1.3459921170854e-10
"21825"	"214751_at"	"ZNF468"	-0.0513046878999877	0.632953794059535
"21826"	"230440_at"	"ZNF469"	-0.156780653097085	0.0714636950453667
"21827"	"234921_at"	"ZNF470"	0.0246849608836452	0.895309639108757
"21828"	"232117_at"	"ZNF471"	-0.220208119335544	0.0497134044469
"21829"	"213124_at"	"ZNF473"	-0.219889763191699	3.78834776617477e-05
"21830"	"1556907_at"	"ZNF474"	0.166029433108884	0.0147346353071904
"21831"	"227470_at"	"ZNF48"	0.00122664896634461	0.991061051244332
"21832"	"222283_at"	"ZNF480"	0.228261410950817	0.126257508812544
"21833"	"243770_at"	"ZNF483"	-0.159198641753718	0.583015270063037
"21834"	"214922_at"	"ZNF484"	0.0513072081916102	0.82194328739141
"21835"	"1552427_at"	"ZNF485"	-0.133381642112189	0.358724182925583
"21836"	"1553901_x_at"	"ZNF486"	0.157300849982541	0.128064334253777
"21837"	"229901_at"	"ZNF488"	0.236295975985902	0.0184291482505354
"21838"	"231988_x_at"	"ZNF490"	-0.0231067785616297	0.816102528117677
"21839"	"1562211_a_at"	"ZNF491"	0.372345919048528	0.0293464794802619
"21840"	"215532_x_at"	"ZNF492"	-0.133588228660097	0.476924676946428
"21841"	"235604_x_at"	"ZNF493"	-0.285130074444611	2.67521782836166e-05
"21842"	"225335_at"	"ZNF496"	-0.100968363453497	0.0427788929043135
"21843"	"230857_s_at"	"ZNF497"	-0.247556390826528	0.0620909595402905
"21844"	"41113_at"	"ZNF500"	-0.178527898013778	0.00580813363650166
"21845"	"1562386_s_at"	"ZNF501"	-0.0436073741691798	0.823193599387424
"21846"	"229532_at"	"ZNF502"	-0.124237739542284	0.0389570551896003
"21847"	"227195_at"	"ZNF503"	-0.181512963853217	0.016528847880129
"21848"	"232684_at"	"ZNF503-AS1"	-0.295162987697598	0.159987360177042
"21849"	"237044_s_at"	"ZNF503-AS2"	-0.125804085892034	0.432406507480833
